popularity,duration_ms,explicit,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,valence,tempo,track_genre
34,346157,False,0.552,0.621,-6.685,0,0.0232,0.00685,0.00339,0.394,96.023,rock
35,160400,False,0.255,0.798,-8.613,0,0.0846,6.38e-06,0.00596,0.504,153.829,rock
33,208906,False,0.424,0.777,-9.815,0,0.0453,0.000148,0.0,0.569,146.214,rock
35,310000,False,0.494,0.461,-14.7,1,0.0396,0.019,0.0292,0.314,86.76,rock
33,149933,False,0.493,0.984,-4.728,1,0.0642,5.24e-06,0.0208,0.172,112.519,rock
34,231426,False,0.494,0.982,-4.775,1,0.0539,2.47e-06,0.0692,0.51,130.077,rock
59,214134,True,0.462,0.935,-5.215,0,0.0417,1.44e-05,0.0415,0.721,139.961,rock
62,187016,False,0.469,0.977,-5.458,1,0.0558,1.25e-05,0.691,0.727,127.971,rock
52,347280,False,0.401,0.829,-5.184,0,0.0347,0.00273,0.0105,0.226,137.98,rock
31,278640,False,0.474,0.587,-8.254,1,0.0291,0.00821,0.000446,0.237,141.635,rock
31,282645,False,0.464,0.785,-4.501,1,0.0358,0.000559,0.0,0.384,125.078,rock
30,280450,False,0.311,0.972,-4.805,1,0.0903,7.65e-06,5.56e-05,0.135,94.7,rock
30,242600,False,0.568,0.967,-3.294,0,0.0538,0.000148,0.0585,0.553,129.971,rock
30,262077,False,0.374,0.634,-4.535,1,0.0293,0.161,0.0,0.227,75.565,rock
61,342600,False,0.544,0.739,-7.383,1,0.0517,0.00392,0.000143,0.328,118.287,rock
30,345360,False,0.548,0.887,-5.584,0,0.0487,0.000224,0.00431,0.502,135.022,rock
61,304596,False,0.491,0.95,-6.719,1,0.059,3.24e-05,1.75e-05,0.497,146.007,rock
30,238978,False,0.424,0.889,-4.744,1,0.0462,0.00135,0.0,0.387,125.041,rock
31,244718,True,0.461,0.984,-4.098,1,0.116,0.000975,0.0,0.66,190.089,rock
30,160866,False,0.478,0.966,-3.037,1,0.211,0.000424,0.018,0.562,173.953,rock
30,226924,True,0.598,0.976,-4.436,1,0.13,0.000917,7.07e-06,0.617,94.984,rock
31,286120,False,0.29,0.727,-10.15,1,0.0874,9.42e-05,0.171,0.356,167.512,rock
31,289093,False,0.55,0.908,-3.625,0,0.0318,0.0072,6.84e-05,0.42,119.973,rock
31,178333,False,0.206,0.956,-3.187,1,0.117,0.000333,0.0,0.395,154.657,rock
33,202893,False,0.418,0.973,-3.274,0,0.108,0.00103,0.0,0.35,151.943,rock
31,203691,True,0.509,0.863,-5.359,1,0.0554,0.000121,0.000113,0.478,195.028,rock
31,256360,False,0.277,0.97,-3.577,0,0.212,0.000194,5.24e-06,0.119,116.211,rock
31,222173,False,0.394,0.809,-5.891,0,0.0541,0.0745,0.000102,0.464,99.708,rock
31,243573,False,0.576,0.736,-4.275,1,0.0288,0.0526,4.99e-06,0.197,96.882,rock
32,248233,False,0.364,0.714,-4.503,1,0.0276,0.00221,0.0,0.531,92.996,rock
30,286653,False,0.479,0.943,-3.872,1,0.0451,0.000289,0.0043,0.468,139.983,rock
32,234973,False,0.415,0.583,-4.535,1,0.0287,0.015,3.04e-06,0.424,129.036,rock
31,335213,False,0.399,0.96,-6.417,1,0.0649,0.000622,0.0265,0.346,149.505,rock
32,354200,False,0.534,0.648,-12.992,1,0.028,0.000927,0.0313,0.428,96.077,rock
32,210720,False,0.42,0.914,-4.773,0,0.169,0.00231,0.0,0.253,171.975,rock
32,241320,False,0.339,0.933,-2.892,1,0.0502,0.00164,3.15e-06,0.461,142.518,rock
31,205752,False,0.362,0.886,-4.476,0,0.0662,5.52e-05,0.00191,0.507,141.632,rock
31,189053,False,0.527,0.983,-3.115,0,0.0787,0.000104,5.4e-05,0.418,124.0,rock
30,198840,False,0.369,0.52,-5.437,1,0.0334,0.0932,3.88e-06,0.562,145.664,rock
32,249144,False,0.203,0.774,-4.877,0,0.0402,0.00279,0.000333,0.478,73.988,rock
30,296306,True,0.397,0.99,-3.313,1,0.205,0.00067,7.69e-06,0.321,180.154,rock
33,288000,False,0.537,0.885,-5.178,0,0.0283,0.000184,0.000104,0.604,100.226,rock
31,487800,False,0.293,0.668,-14.31,0,0.0332,0.000331,0.926,0.526,93.039,rock
30,303320,False,0.223,0.604,-7.389,0,0.0271,0.00646,5.29e-05,0.236,82.575,rock
31,1129160,False,0.269,0.944,-6.126,0,0.259,0.00209,0.0,0.139,143.908,rock
32,294560,False,0.292,0.946,-3.654,0,0.0656,6.08e-05,1.17e-05,0.433,93.379,rock
30,275426,False,0.509,0.967,-2.968,0,0.0362,2.73e-05,0.000211,0.5,137.427,rock
32,161706,False,0.376,0.747,-5.377,1,0.0302,0.000142,0.000777,0.812,133.075,rock
32,257665,False,0.461,0.913,-8.983,0,0.0697,0.00131,0.00707,0.337,91.451,rock
31,301847,False,0.38,0.888,-6.003,1,0.0646,0.00113,0.0368,0.0788,128.899,rock
31,283120,False,0.378,0.59,-4.376,0,0.0267,0.0031,4.8e-05,0.471,74.622,rock
32,250693,False,0.407,0.54,-11.176,1,0.106,0.00596,2.26e-05,0.24,99.378,rock
31,272493,False,0.575,0.828,-9.199,1,0.0524,0.00273,0.0083,0.458,149.11,rock
30,233200,False,0.235,0.954,-5.582,1,0.166,0.00299,3.59e-06,0.524,96.622,rock
32,218000,False,0.29,0.957,-8.868,0,0.0618,4.33e-05,0.000299,0.271,141.97,rock
32,278706,False,0.361,0.962,-1.299,0,0.0401,0.00374,4.62e-05,0.43,170.168,rock
47,429866,False,0.324,0.694,-9.012,1,0.0745,0.00269,0.0,0.0636,144.284,rock
59,299720,False,0.548,0.904,-5.197,1,0.03,0.000429,0.0842,0.342,129.016,rock
59,226093,True,0.612,0.822,-6.418,1,0.0428,0.000719,0.00019,0.686,128.018,rock
29,316333,False,0.515,0.873,-3.76,0,0.038,7.54e-05,0.0,0.476,119.988,rock
29,263480,False,0.507,0.688,-5.224,1,0.0845,0.00127,8.92e-06,0.488,152.469,rock
29,268226,False,0.53,0.97,-3.12,1,0.0641,6.59e-05,0.0,0.507,128.081,rock
29,295263,False,0.31,0.884,-4.088,1,0.0488,0.000301,0.0,0.314,75.023,rock
59,206666,False,0.492,0.955,-6.289,1,0.0775,4.34e-05,8.7e-05,0.386,144.974,rock
29,172397,True,0.337,0.673,-5.546,1,0.042,0.013,0.0,0.438,129.029,rock
30,210026,False,0.439,0.975,-5.787,0,0.0732,5.77e-06,0.0126,0.124,106.071,rock
30,199146,False,0.43,0.983,-2.59,1,0.1,0.000611,2.84e-06,0.527,185.827,rock
30,206640,False,0.442,0.98,-3.649,0,0.0623,0.000748,2.31e-06,0.507,102.209,rock
30,412264,False,0.637,0.552,-6.917,0,0.0346,0.333,3.81e-06,0.183,116.081,rock
30,275200,False,0.553,0.855,-3.74,1,0.0456,5.25e-05,0.0468,0.202,125.005,rock
30,253837,False,0.48,0.587,-6.695,0,0.0262,0.0945,0.71,0.0678,103.01,rock
28,177960,False,0.264,0.988,-0.795,1,0.298,0.000234,0.211,0.21,108.204,rock
29,270797,False,0.572,0.953,-4.884,1,0.0694,3.67e-05,0.0102,0.261,128.005,rock
31,272666,False,0.544,0.967,-4.419,1,0.0374,0.000271,9.93e-06,0.303,94.958,rock
30,226960,False,0.462,0.978,-3.634,0,0.125,1.91e-05,0.483,0.325,149.103,rock
28,247546,False,0.642,0.915,-4.514,0,0.0522,3.29e-05,0.000749,0.744,133.803,rock
29,178000,False,0.487,0.951,-6.031,1,0.115,0.000442,0.231,0.399,94.294,rock
30,245360,False,0.453,0.993,-4.202,1,0.105,0.000242,7.53e-05,0.375,151.016,rock
30,282466,False,0.372,0.894,-3.481,0,0.075,0.0115,0.0,0.648,100.417,rock
29,245200,False,0.435,0.93,-6.488,0,0.0816,8.3e-05,0.0174,0.345,124.947,rock
30,212426,False,0.423,0.984,-3.388,1,0.258,0.000106,2.89e-05,0.12,140.09,rock
30,224986,False,0.454,0.868,-4.384,0,0.0425,0.00731,1e-05,0.387,129.894,rock
30,207930,False,0.416,0.879,-4.178,0,0.0382,0.000884,0.0,0.417,103.829,rock
29,224400,False,0.468,0.975,-2.922,1,0.0988,0.000171,0.000211,0.331,145.027,rock
29,206493,False,0.365,0.914,-9.305,1,0.0871,1.69e-05,0.00434,0.552,149.796,rock
30,305760,False,0.364,0.622,-8.105,1,0.0448,0.000243,0.0027,0.45,100.601,rock
30,180520,False,0.422,0.979,-2.919,1,0.0996,4.96e-05,0.000746,0.643,163.922,rock
30,248546,False,0.398,0.967,-3.754,0,0.0507,0.000655,0.00319,0.78,175.109,rock
30,206608,False,0.18,0.956,-4.597,1,0.0737,0.000204,2.27e-06,0.614,160.476,rock
29,320933,False,0.263,0.951,-10.229,1,0.0558,1.1e-05,0.138,0.137,127.602,rock
30,214200,False,0.336,0.931,-2.41,1,0.0521,0.00068,0.0,0.507,137.28,rock
29,190240,False,0.305,0.847,-8.75,1,0.0638,0.00559,2.79e-06,0.48,133.952,rock
31,316906,False,0.353,0.73,-5.254,0,0.0441,0.00794,0.0,0.315,119.527,rock
28,284893,False,0.204,0.913,-7.034,1,0.102,0.000212,4.46e-06,0.388,181.44,rock
30,289053,False,0.504,0.936,-4.688,0,0.0632,0.000616,6.88e-05,0.359,135.04,rock
28,382333,False,0.297,0.722,-13.824,0,0.0614,0.000854,0.879,0.376,141.347,rock
30,194333,False,0.439,0.826,-10.0,0,0.034,0.000193,0.0,0.497,104.533,rock
29,253293,False,0.349,0.511,-11.655,0,0.0338,0.0159,0.0,0.192,130.246,rock
30,202678,False,0.263,0.955,-4.585,1,0.0638,0.000567,0.0034,0.287,78.918,rock
30,144200,False,0.313,0.951,-6.981,0,0.113,0.000267,0.241,0.337,73.595,rock
29,131600,False,0.207,0.96,-8.474,1,0.0962,4.37e-06,0.165,0.578,155.975,rock
28,187332,False,0.492,0.929,-6.697,1,0.0561,0.00108,0.0165,0.173,143.978,rock
31,202933,False,0.437,0.843,-11.29,1,0.0406,4.31e-06,0.000287,0.75,152.317,rock
30,215080,False,0.582,0.605,-11.091,1,0.0428,0.033,0.00322,0.683,144.794,rock
29,218729,False,0.451,0.918,-5.064,1,0.0713,0.000478,0.000317,0.646,136.972,rock
30,169640,False,0.368,0.821,-12.724,1,0.0515,0.000213,0.00302,0.208,151.232,rock
45,394840,False,0.498,0.66,-7.347,1,0.026,0.0179,0.000692,0.224,77.721,rock
60,207965,False,0.443,0.972,-5.367,0,0.0715,1.77e-05,0.318,0.408,91.074,rock
27,203680,False,0.25,0.977,-3.545,1,0.135,0.000227,0.177,0.121,114.524,rock
28,280120,False,0.563,0.935,-3.7,0,0.0374,0.000256,0.00258,0.261,130.065,rock
27,286133,False,0.565,0.806,-10.836,0,0.0373,0.0326,2.91e-05,0.571,131.939,rock
27,152346,False,0.375,0.988,-4.917,0,0.195,3.02e-05,0.00127,0.528,101.22,rock
27,206066,False,0.301,0.907,-9.224,1,0.0348,0.00045,0.0325,0.671,163.631,rock
60,194838,False,0.552,0.864,-6.523,0,0.0375,0.000931,0.0199,0.898,140.986,rock
28,240333,False,0.549,0.968,-5.781,0,0.0503,0.00024,0.0,0.453,109.065,rock
28,180586,False,0.279,0.969,-3.444,1,0.125,0.000246,0.0667,0.34,102.527,rock
27,219426,True,0.527,0.985,-2.942,1,0.0877,0.000271,0.0,0.463,104.93,rock
27,287573,False,0.48,0.975,-3.252,1,0.0912,0.000213,7.38e-05,0.39,124.977,rock
28,225613,True,0.544,0.986,-4.347,1,0.0747,0.000536,0.00191,0.693,94.961,rock
28,250093,True,0.635,0.879,-5.102,1,0.0337,0.000188,0.00019,0.618,120.048,rock
28,193530,False,0.518,0.95,-5.817,1,0.0556,7.95e-05,0.000549,0.211,115.026,rock
28,182240,False,0.33,0.973,-3.939,1,0.107,0.000518,0.564,0.446,100.01,rock
28,171640,False,0.522,0.979,-2.899,1,0.142,0.00298,0.0,0.327,110.834,rock
28,195053,False,0.45,0.975,-1.674,0,0.119,0.00988,0.000214,0.565,183.055,rock
28,239439,True,0.367,0.93,-4.976,1,0.0552,2.52e-05,0.0485,0.333,85.002,rock
28,294520,False,0.32,0.97,-2.447,1,0.0931,0.000189,0.0846,0.158,165.123,rock
28,254693,True,0.522,0.952,-4.065,1,0.0579,0.00111,0.0,0.614,155.063,rock
28,124600,False,0.509,0.878,-6.531,0,0.112,4.94e-05,0.0,0.409,152.425,rock
27,302451,False,0.51,0.663,-5.389,1,0.0351,0.447,0.0,0.198,124.157,rock
27,322880,False,0.387,0.953,-5.583,0,0.188,0.000452,0.0107,0.192,116.54,rock
29,308160,False,0.52,0.981,-3.751,1,0.109,0.00016,0.00527,0.0428,114.945,rock
28,348476,False,0.466,0.931,-6.736,1,0.0382,4.43e-06,0.528,0.0711,112.976,rock
27,202506,False,0.578,0.92,-3.596,1,0.0519,0.0145,0.0,0.565,135.061,rock
28,274933,True,0.483,0.98,-3.543,1,0.151,0.00139,0.0,0.491,159.879,rock
27,224605,False,0.469,0.908,-6.617,1,0.0341,9.31e-05,0.0247,0.223,101.031,rock
28,145266,False,0.586,0.79,-7.704,1,0.0969,0.00594,0.000705,0.481,119.336,rock
28,253320,True,0.48,0.964,-4.029,1,0.0954,0.000757,0.0,0.204,109.004,rock
28,297224,False,0.482,0.889,-4.415,1,0.0554,0.00297,0.0032,0.468,81.526,rock
29,270640,False,0.492,0.929,-4.586,1,0.057,0.00198,8.79e-06,0.3,102.564,rock
29,254748,False,0.49,0.954,-3.59,0,0.0541,0.000305,0.0,0.586,148.007,rock
28,279283,True,0.321,0.911,-4.619,1,0.0448,2.33e-05,0.00264,0.471,99.985,rock
29,185266,False,0.311,0.958,-4.414,1,0.0747,4.08e-05,0.0,0.506,151.975,rock
27,225156,True,0.534,0.823,-5.229,1,0.0314,4.29e-05,2.01e-05,0.539,160.096,rock
27,260986,False,0.473,0.763,-5.783,0,0.0308,0.000952,3.1e-05,0.32,123.933,rock
28,255986,False,0.545,0.993,-3.477,1,0.105,5.41e-05,0.00128,0.336,110.0,rock
29,254238,False,0.548,0.557,-5.647,0,0.0247,0.0701,0.00282,0.201,130.024,rock
28,298800,False,0.574,0.653,-7.36,0,0.0276,0.00599,9.08e-05,0.207,117.07,rock
27,257266,False,0.467,0.891,-6.931,1,0.0596,3.69e-05,0.0,0.521,110.228,rock
27,210748,False,0.447,0.897,-5.847,0,0.0622,0.00293,0.000599,0.374,110.047,rock
29,176277,False,0.51,0.421,-8.511,1,0.0257,0.405,0.0,0.0491,109.474,rock
28,150933,False,0.338,0.979,-4.677,1,0.252,0.0275,0.000102,0.237,148.994,rock
27,153653,False,0.304,0.944,-4.605,1,0.0695,0.000702,0.0,0.488,88.939,rock
29,203093,False,0.396,0.759,-9.53,1,0.0599,0.00265,4.26e-06,0.369,129.441,rock
29,193333,False,0.504,0.862,-7.883,1,0.0409,0.00827,0.0,0.422,101.797,rock
28,191133,False,0.467,0.94,-5.579,0,0.0657,2.08e-05,0.00219,0.629,117.267,rock
27,185866,False,0.262,0.946,-4.784,0,0.0839,1.05e-05,0.121,0.349,150.335,rock
56,338760,False,0.425,0.958,-5.785,0,0.0515,0.000254,0.00107,0.621,102.002,rock
25,229859,False,0.424,0.938,-6.328,0,0.0983,5.5e-06,0.432,0.392,142.099,rock
26,155280,False,0.306,0.646,-7.72,1,0.033,0.000231,0.202,0.407,75.062,rock
26,167293,False,0.456,0.97,-5.375,0,0.0622,2.3e-05,3.15e-05,0.264,95.933,rock
57,235295,False,0.502,0.9,-5.655,0,0.0482,0.000104,0.00212,0.552,120.066,rock
27,167053,False,0.507,0.995,-4.093,0,0.132,0.000445,0.2,0.175,98.403,rock
26,246013,False,0.54,0.96,-6.223,1,0.0998,0.000142,8.3e-06,0.228,110.272,rock
26,333266,False,0.414,0.914,-5.151,0,0.25,0.000306,0.0,0.486,145.001,rock
57,313586,False,0.324,0.976,-3.84,1,0.0679,0.000157,0.000379,0.593,124.236,rock
26,242600,False,0.356,0.851,-5.548,0,0.0476,1.2e-05,1.96e-05,0.376,89.938,rock
27,216339,False,0.294,0.949,-3.43,1,0.0761,2.9e-05,0.0,0.187,187.995,rock
27,275160,False,0.51,0.833,-3.813,0,0.041,0.00242,0.0,0.475,148.068,rock
26,297062,True,0.562,0.847,-5.563,1,0.0268,2.66e-05,0.0189,0.364,95.005,rock
26,231811,True,0.401,0.949,-5.136,1,0.0477,0.000148,1.68e-05,0.471,151.889,rock
28,318160,False,0.454,0.832,-4.097,1,0.0649,0.0081,0.0,0.324,173.646,rock
26,224133,False,0.592,0.982,-3.715,1,0.0677,0.0028,0.146,0.528,117.03,rock
26,152626,False,0.564,0.958,-3.039,1,0.102,0.000192,0.00828,0.704,138.034,rock
26,237346,False,0.475,0.973,-3.684,1,0.0557,9.24e-05,0.000108,0.387,137.827,rock
25,385372,False,0.555,0.378,-7.596,1,0.0262,0.096,0.0,0.083,105.01,rock
28,178200,False,0.44,0.758,-12.764,1,0.0494,0.000616,0.0383,0.662,154.039,rock
26,219806,False,0.189,0.962,-6.799,0,0.0761,4.29e-06,0.035,0.173,144.984,rock
27,410906,False,0.469,0.527,-14.016,1,0.0275,0.000591,0.0717,0.384,87.965,rock
28,239300,False,0.321,0.883,-3.819,1,0.0353,0.000829,0.0,0.505,91.096,rock
27,333394,False,0.255,0.941,-5.749,0,0.0539,0.000317,0.0462,0.399,135.649,rock
28,240186,False,0.484,0.954,-3.773,1,0.0551,0.0138,2.31e-06,0.622,159.831,rock
26,242790,False,0.476,0.889,-5.68,0,0.051,8.85e-05,0.0,0.548,117.98,rock
27,325192,True,0.623,0.942,-5.218,1,0.0347,4.85e-05,0.00224,0.47,110.002,rock
26,223866,False,0.345,0.866,-5.885,1,0.103,0.000279,6.48e-06,0.367,123.127,rock
27,196226,False,0.291,0.828,-9.832,1,0.0647,0.00353,7.38e-06,0.494,151.802,rock
27,205026,False,0.505,0.985,-3.297,1,0.0884,0.000213,0.000586,0.251,114.964,rock
26,253160,True,0.386,0.736,-5.093,0,0.0291,0.0026,0.000136,0.139,109.439,rock
28,168960,False,0.492,0.98,-4.133,1,0.0897,3.2e-05,3.54e-06,0.54,112.956,rock
27,203412,False,0.242,0.97,-4.61,0,0.0675,0.00393,0.0656,0.548,143.867,rock
27,245478,False,0.28,0.977,-4.9,0,0.165,4.08e-05,0.00387,0.453,151.075,rock
26,226200,False,0.233,0.857,-6.5,1,0.0696,0.000211,8.14e-05,0.411,66.018,rock
27,393992,False,0.448,0.949,-6.24,0,0.0418,1.62e-06,0.0124,0.245,142.053,rock
27,216360,False,0.535,0.787,-6.984,0,0.05,0.0183,3.21e-06,0.621,135.061,rock
27,201748,False,0.453,0.964,-4.773,1,0.0777,2.27e-05,0.243,0.477,128.731,rock
27,289434,False,0.402,0.952,-3.83,1,0.053,0.000492,5.86e-05,0.185,195.017,rock
26,245506,False,0.231,0.988,-3.318,1,0.157,0.000114,0.0011,0.268,84.475,rock
27,278766,True,0.6,0.983,-3.182,1,0.0499,6.73e-05,0.0109,0.58,139.987,rock
27,177986,False,0.477,0.97,-5.967,0,0.109,2.31e-05,0.00184,0.487,131.518,rock
27,179663,False,0.36,0.987,-4.375,0,0.0829,0.000117,2.8e-05,0.469,149.949,rock
28,359280,False,0.628,0.469,-14.333,1,0.0637,0.0812,0.453,0.598,134.485,rock
26,108906,False,0.432,0.657,-11.681,0,0.0346,1.66e-05,0.901,0.32,135.074,rock
26,233253,False,0.277,0.931,-4.371,1,0.0775,0.0523,0.047,0.283,76.343,rock
27,334424,False,0.378,0.892,-3.847,1,0.0503,3.17e-05,5.39e-05,0.454,127.906,rock
26,324106,False,0.581,0.569,-9.692,0,0.0281,0.000467,0.000471,0.386,112.991,rock
26,254546,False,0.496,0.957,-3.958,0,0.0371,1.25e-05,0.0935,0.642,140.011,rock
27,325520,False,0.562,0.89,-2.684,1,0.0376,0.0119,5.97e-05,0.394,113.995,rock
39,335440,False,0.209,0.631,-6.503,0,0.038,0.242,2.11e-05,0.223,74.513,rock
42,335533,False,0.256,0.654,-7.171,0,0.046,0.0332,0.0372,0.188,68.143,rock
25,309200,False,0.386,0.963,-1.605,1,0.072,0.000285,0.000203,0.306,99.75,rock
25,284386,False,0.32,0.959,-3.885,1,0.107,0.00254,0.0735,0.362,94.061,rock
25,167893,False,0.556,0.952,-6.345,0,0.0761,3.11e-05,0.00285,0.359,104.111,rock
25,198092,False,0.349,0.877,-4.0,0,0.0542,1.88e-05,1.02e-05,0.471,178.078,rock
24,239725,False,0.144,0.939,-4.737,1,0.0889,7.77e-06,0.00108,0.324,161.342,rock
25,280032,False,0.521,0.947,-1.545,0,0.0436,0.00408,7.15e-05,0.539,109.967,rock
25,254933,False,0.438,0.942,-5.085,1,0.0965,0.00144,0.00013,0.412,130.048,rock
55,253790,False,0.483,0.904,-6.054,1,0.0574,0.000434,0.0,0.393,146.006,rock
26,314306,False,0.606,0.496,-15.636,1,0.0452,0.0105,0.0135,0.267,128.767,rock
53,264360,True,0.571,0.93,-5.543,0,0.0379,0.000279,1.84e-05,0.616,140.008,rock
25,216386,False,0.588,0.949,-3.471,0,0.133,3.23e-05,0.0025,0.208,100.01,rock
26,362551,False,0.287,0.917,-5.3,0,0.09,0.00092,0.0181,0.0646,94.92,rock
52,236326,False,0.491,0.933,-6.283,0,0.0484,1.18e-05,0.000134,0.426,90.007,rock
25,303013,False,0.448,0.923,-5.236,0,0.0771,2.83e-05,0.128,0.33,90.001,rock
25,360653,False,0.501,0.407,-9.654,1,0.0304,0.131,5.8e-06,0.272,120.22,rock
25,164615,True,0.415,0.922,-5.816,0,0.08,5.84e-05,6.12e-06,0.218,90.008,rock
25,237174,False,0.469,0.991,-4.097,1,0.0878,2e-05,0.0,0.157,102.487,rock
25,288497,False,0.445,0.82,-5.81,0,0.0398,0.00566,2.87e-06,0.421,106.931,rock
25,374026,False,0.224,0.995,-2.532,0,0.22,4.23e-05,0.00231,0.115,179.966,rock
25,476560,False,0.378,0.751,-5.432,0,0.0383,0.0021,0.00218,0.0421,132.981,rock
26,230213,True,0.465,0.945,-4.827,1,0.111,0.000374,0.0,0.696,180.087,rock
26,176040,False,0.242,0.918,-2.883,1,0.0482,0.000288,2.03e-05,0.551,85.794,rock
25,236769,True,0.543,0.928,-4.736,0,0.0733,8.16e-05,0.0,0.481,129.995,rock
26,284013,False,0.499,0.99,-4.262,1,0.147,2.3e-05,0.00375,0.287,143.956,rock
26,198086,False,0.291,0.95,-6.372,1,0.0656,0.00472,2.65e-05,0.485,136.092,rock
26,396533,False,0.524,0.974,-4.683,0,0.0596,4.55e-05,0.0195,0.41,124.992,rock
25,324318,False,0.59,0.917,-4.568,1,0.0369,2.7e-05,0.0492,0.449,125.024,rock
25,210132,False,0.203,0.977,-4.15,0,0.0979,0.000539,0.0,0.427,165.342,rock
26,202925,False,0.247,0.947,-4.817,0,0.0725,0.00143,0.0,0.353,154.795,rock
25,362520,False,0.534,0.949,-3.948,1,0.0665,0.00102,0.000177,0.334,114.988,rock
26,253040,False,0.383,0.683,-6.985,0,0.0331,0.000581,0.00749,0.28,170.957,rock
26,264640,False,0.404,0.939,-3.99,1,0.0598,0.000211,0.000617,0.312,90.463,rock
25,245821,False,0.353,0.799,-5.837,0,0.0507,0.000218,0.00519,0.541,152.103,rock
25,161626,False,0.276,0.949,-3.486,0,0.108,0.000167,1.77e-06,0.326,93.443,rock
25,140753,True,0.593,0.904,-5.069,0,0.0568,4.29e-05,7.84e-05,0.675,133.517,rock
26,393412,False,0.493,0.891,-6.372,0,0.0362,0.0193,0.513,0.398,122.037,rock
26,428120,False,0.428,0.866,-6.01,0,0.0327,2.79e-06,0.0966,0.413,131.013,rock
25,176520,False,0.344,0.885,-5.568,1,0.131,1.44e-05,0.0,0.434,130.417,rock
25,161892,False,0.509,0.861,-6.913,1,0.0381,6.76e-05,1.51e-05,0.59,135.57,rock
25,165212,False,0.666,0.521,-7.621,0,0.029,0.0982,0.00149,0.218,102.001,rock
25,213500,False,0.506,0.907,-5.684,0,0.0464,7.15e-06,0.000406,0.582,109.053,rock
26,196960,False,0.593,0.857,-5.423,0,0.0617,0.011,4.11e-05,0.886,127.908,rock
25,229355,False,0.516,0.786,-6.827,0,0.032,0.0527,1.24e-06,0.442,140.124,rock
25,253243,False,0.363,0.947,-4.106,0,0.0799,0.000184,0.000112,0.625,141.758,rock
26,154266,False,0.376,0.853,-9.893,0,0.0719,0.00466,0.0,0.435,143.858,rock
25,256105,False,0.333,0.96,-8.922,0,0.0773,7.36e-05,0.0319,0.566,100.1,rock
26,269346,False,0.473,0.959,-5.173,1,0.0491,0.000128,0.452,0.696,159.986,rock
27,352333,False,0.37,0.492,-14.412,0,0.0499,0.00277,0.342,0.329,134.34,rock
44,188933,False,0.335,0.946,-3.997,1,0.0906,0.000294,4.15e-06,0.68,166.017,rock
43,325720,False,0.491,0.64,-6.937,0,0.0317,0.139,0.000259,0.118,142.576,rock
24,218174,False,0.526,0.96,-4.877,1,0.0674,6.2e-05,2.59e-05,0.586,133.985,rock
25,292120,False,0.383,0.944,-4.535,1,0.109,0.00179,7.45e-06,0.598,166.479,rock
24,279253,False,0.459,0.979,-2.287,0,0.118,0.000326,0.000159,0.285,98.94,rock
57,222373,False,0.548,0.878,-5.758,0,0.0449,7.29e-05,0.0395,0.137,135.052,rock
24,284161,True,0.298,0.864,-6.05,1,0.0457,0.000181,3.83e-06,0.226,141.674,rock
24,239000,False,0.568,0.978,-5.468,1,0.0827,0.000197,0.0,0.518,121.158,rock
24,249946,False,0.484,0.846,-4.493,1,0.207,0.000194,0.00387,0.491,154.968,rock
24,440933,False,0.337,0.734,-6.357,1,0.0341,0.00094,0.00658,0.313,79.998,rock
24,342200,False,0.299,0.784,-6.335,1,0.0565,2.32e-05,0.0118,0.143,143.021,rock
24,368533,False,0.235,0.727,-6.083,1,0.0423,3.3e-05,0.328,0.24,103.622,rock
26,260586,False,0.466,0.993,-3.364,0,0.0675,4.12e-05,9.37e-05,0.436,97.983,rock
25,208752,False,0.436,0.974,-6.244,0,0.073,5.88e-06,0.0122,0.135,106.048,rock
26,207680,False,0.528,0.911,-4.115,1,0.0323,0.000756,0.0,0.652,146.02,rock
25,246786,False,0.47,0.993,-4.227,0,0.113,9.51e-06,0.0255,0.253,134.964,rock
24,125440,True,0.371,0.994,-2.193,0,0.257,7.79e-05,0.0,0.306,170.392,rock
25,239960,False,0.185,0.985,-4.485,1,0.119,5.91e-06,0.594,0.0931,137.993,rock
24,195693,True,0.52,0.992,-3.31,1,0.177,0.00183,0.0,0.328,92.52,rock
24,69385,True,0.506,0.973,-5.835,1,0.0846,0.000169,0.0198,0.152,90.018,rock
24,304480,True,0.49,0.984,-3.711,1,0.0912,0.00057,0.611,0.395,130.001,rock
24,407721,True,0.61,0.75,-5.136,1,0.0392,0.000315,0.182,0.155,139.97,rock
24,221453,True,0.453,0.95,-7.697,1,0.102,6.22e-05,0.00037,0.24,144.913,rock
24,209506,True,0.505,0.943,-7.193,1,0.0462,2.65e-05,0.0504,0.828,149.953,rock
24,295480,False,0.434,0.703,-4.775,0,0.0316,0.119,1.35e-05,0.434,149.926,rock
25,208646,False,0.447,0.907,-7.79,1,0.0401,1.39e-05,0.895,0.414,139.812,rock
26,224040,False,0.221,0.954,-4.46,1,0.125,0.000329,8.97e-06,0.331,170.934,rock
26,191359,False,0.379,0.957,-4.81,1,0.0999,0.00067,2.54e-05,0.336,116.402,rock
25,322426,False,0.175,0.869,-10.012,0,0.0985,0.0161,0.000132,0.423,75.953,rock
24,100040,False,0.365,0.953,-5.159,0,0.124,1.58e-05,0.00656,0.456,151.416,rock
24,298880,False,0.446,0.885,-4.016,1,0.0444,0.000316,1.09e-05,0.421,99.95,rock
